TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO;Ticker;Nome;Última (R$);Variação;STOCK;DEPARTMENT;IMAGE
HBSA3;3,37;;-11,74;2,08;0,67;20,12;-0,53;-23,61;-518,67;-817,71;-299,05;1,20;2,77;3,22;-1,02;2,49;-17,73;-5,68;-0,97;0,32;0,68;0,24;7,59;;12.347.751,38;1,62;-0,29;-0,20;4.584.489.506,91;HBSA3;Hidrovias do Brasil;3,37;+0,90%;HBSA3;Transportes;https://s3-symbol-logo.tradingview.com/hidrovias-on-nm--big.svg
HBTS3;0,00;;0,00;0,00;0,00;26,86;24,34;41,66;0,00;;12,17;0,35;0,00;0,00;0,00;1,17;4,90;1,93;0,81;0,39;0,61;0,05;;;;72,20;3,54;0,00;;;;;;HBTS3;Financeiro;https://s3-symbol-logo.tradingview.com/habitasul-pna--big.svg
HBTS5;30,05;;8,50;0,42;0,16;26,86;24,34;41,66;14,54;;12,17;0,35;3,54;11,30;-0,18;1,17;4,90;1,93;0,81;0,39;0,61;0,05;;;4.671,75;72,20;3,54;-0,10;;HBTS5;Habitasul;30,05;-6,06%;HBTS5;Financeiro;https://s3-symbol-logo.tradingview.com/habitasul-pna--big.svg
HBTS6;0,00;;0,00;0,00;0,00;26,86;24,34;41,66;0,00;;12,17;0,35;0,00;0,00;0,00;1,17;4,90;1,93;0,81;0,39;0,61;0,05;;;;72,20;3,54;0,00;;;;;;HBTS6;Financeiro;https://s3-symbol-logo.tradingview.com/habitasul-pna--big.svg
HETA3;96,00;;42,72;-0,14;4,29;100,00;87,16;26,19;12,84;89,84;85,10;;11,19;-12,01;-4,77;0,22;-0,33;10,03;-13,61;-30,67;31,67;0,38;30,24;-19,72;0,00;-686,97;2,25;-0,04;18.095.132,90;;;;;HETA3;Consumo Duráveis;https://s3-symbol-logo.tradingview.com/hercules-pn--big.svg
HETA4;4,90;;2,18;-0,01;0,22;100,00;87,16;26,19;0,66;89,84;85,10;;0,57;-0,61;-0,24;0,22;-0,33;10,03;-13,61;-30,67;31,67;0,38;30,24;-19,72;196,00;-686,97;2,25;0,00;18.095.132,90;;;;;HETA4;Consumo Duráveis;https://s3-symbol-logo.tradingview.com/hercules-pn--big.svg
HGTX3;37,50;;101,99;3,57;2,48;40,58;-0,59;4,10;-707,65;-713,65;-5,99;0,03;4,18;7,50;-5,59;2,47;3,51;2,43;-13,60;0,69;0,31;0,59;-7,54;-26,63;;10,49;0,37;-1,23;6.095.022.637,50;;;;;;;
HOOT3;0,00;;0,00;0,00;0,00;68,48;77,70;58,28;0,00;0,00;-0,22;;0,00;0,00;0,00;0,73;-318,73;21,15;-187,24;-0,07;1,13;0,36;12,34;;;-1,88;5,98;0,00;31.025.361,42;;;;;HOOT3;Consumo de Serviços;https://s3-symbol-logo.tradingview.com/hoteis-othonpn--big.svg
HOOT4;3,93;;0,66;-2,09;0,14;68,48;77,70;58,28;0,49;0,00;-0,22;;0,38;-1,93;-0,17;0,73;-318,73;21,15;-187,24;-0,07;1,13;0,36;12,34;;36.005,76;-1,88;5,98;0,01;31.025.361,42;HOOT4;Hotéis Othon;3,93;+2,08%;HOOT4;Consumo de Serviços;https://s3-symbol-logo.tradingview.com/hoteis-othonpn--big.svg
HYPE3;23,98;4,47;20,45;1,27;0,63;56,10;14,62;11,15;15,60;23,44;7,84;0,64;2,28;12,93;-0,82;1,26;6,19;3,06;-0,17;0,49;0,51;0,27;17,70;-8,60;50.420.396,05;18,93;1,17;-0,36;15.189.431.335,54;HYPE3;Hypera;24,01;-0,25%;HYPE3;Tecnologia em Saúde;https://s3-symbol-logo.tradingview.com/hypera--big.svg
IDVL3;2,16;;-0,99;0,93;0,06;-18,91;-40,19;-154,60;-3,81;-3,84;;;1,53;0,48;-0,13;1,26;-94,38;-5,67;;0,06;0,94;0,04;-32,17;;;2,31;-2,18;0,00;224.007.574,38;;;;;;;
IDVL4;2,67;;-1,22;1,16;0,07;-18,91;-40,19;-154,60;-4,71;-3,84;;;1,89;0,59;-0,16;1,26;-94,38;-5,67;;0,06;0,94;0,04;-32,17;;;2,31;-2,18;0,00;224.007.574,38;;;;;;;
IFCM3;0,24;;-0,11;-0,12;0,02;30,28;-5,88;-24,94;-0,45;-16,07;-15,62;;0,03;0,10;-0,03;1,51;-117,38;-16,12;-9,03;-0,14;1,14;0,65;50,42;;1.591.101,81;-1,92;-2,26;0,00;25.141.638,24;IFCM3;Infracommerce;0,24;-4,00%;IFCM3;Serviços de Distribuição;https://s3-symbol-logo.tradingview.com/infracomm-dm-100--big.svg
IGBR3;175,99;;0,56;-0,34;1,04;100,00;6.032,01;5.379,32;0,50;1,06;0,56;;30,26;-0,99;-2,15;0,33;-60,10;184,10;-146,75;-3,06;4,06;0,03;-7,98;;;-520,56;312,87;0,00;220.074.791,04;;;;;;;
IGSN3;0,00;;0,00;0,00;0,00;34,62;23,30;-14,71;0,00;16,59;16,59;3,09;0,00;0,00;0,00;1,71;-11,74;-2,42;2,63;0,21;0,79;0,16;23,90;;;6,59;-0,77;0,00;0,00;;;;;IGSN3;Serviços Industriais;https://s3-symbol-logo.tradingview.com/country/BR--big.svg
IGTA3;33,00;;10,17;1,34;0,82;68,87;74,23;47,67;6,53;7,28;0,75;0,15;4,85;3,24;-1,19;5,84;13,20;8,09;11,02;0,61;0,39;0,17;7,14;11,55;;24,60;3,25;0,17;5.444.845.626,00;;;;;;;
IGTI11;24,16;2,79;17,38;2,15;1,00;72,07;74,54;40,96;9,55;8,62;2,34;0,53;7,12;4,69;-1,41;3,67;12,38;5,75;10,93;0,46;0,54;0,14;10,36;34,15;47.377.267,00;11,23;1,39;0,26;6.380.874.164,80;IGTI11;Iguatemi;24,17;-0,53%;IGTI11;;https://s3-symbol-logo.tradingview.com/iguatemi-saon-n1--big.svg
IGTI11;24,16;2,79;17,38;2,15;1,00;72,07;74,54;40,96;9,55;8,62;2,34;0,53;7,12;4,69;-1,41;3,67;12,38;5,75;10,93;0,46;0,54;0,14;10,36;34,15;47.377.267,00;11,23;1,39;0,26;6.380.874.164,80;IGTI11;Jereissati Participações;24,17;-0,53%;IGTI11;;https://s3-symbol-logo.tradingview.com/iguatemi-saon-n1--big.svg
IGTI3;2,94;3,28;6,35;0,79;0,36;72,07;74,54;40,96;3,49;8,62;2,34;0,53;2,60;1,71;-0,52;3,67;12,38;5,75;10,93;0,46;0,54;0,14;10,36;34,15;117.966,10;3,74;0,46;0,10;6.380.874.164,80;IGTI3;Iguatemi;2,95;+0,34%;IGTI3;Financeiro;https://s3-symbol-logo.tradingview.com/iguatemi-saon-n1--big.svg
IGTI3;2,94;3,28;6,35;0,79;0,36;72,07;74,54;40,96;3,49;8,62;2,34;0,53;2,60;1,71;-0,52;3,67;12,38;5,75;10,93;0,46;0,54;0,14;10,36;34,15;117.966,10;3,74;0,46;0,10;6.380.874.164,80;IGTI3;Jereissati Participações;2,95;+0,34%;IGTI3;Financeiro;https://s3-symbol-logo.tradingview.com/iguatemi-saon-n1--big.svg
IGTI4;10,49;2,76;22,64;2,80;1,30;72,07;74,54;40,96;12,44;8,62;2,34;0,53;9,27;6,11;-1,84;3,67;12,38;5,75;10,93;0,46;0,54;0,14;10,36;34,15;314.543,25;3,74;0,46;0,34;6.380.874.164,80;IGTI4;Jereissati Participações;10,49;+0,87%;IGTI4;Financeiro;https://s3-symbol-logo.tradingview.com/iguatemi-saon-n1--big.svg
IGTI4;10,49;2,76;22,64;2,80;1,30;72,07;74,54;40,96;12,44;8,62;2,34;0,53;9,27;6,11;-1,84;3,67;12,38;5,75;10,93;0,46;0,54;0,14;10,36;34,15;314.543,25;3,74;0,46;0,34;6.380.874.164,80;IGTI4;Iguatemi;10,49;+0,87%;IGTI4;Financeiro;https://s3-symbol-logo.tradingview.com/iguatemi-saon-n1--big.svg
INEP3;1,69;;-0,35;-0,05;0,08;-44,73;-3.320,19;-6.990,85;-0,73;-9,44;-8,74;;24,14;-0,07;-0,10;0,08;-15,09;-24,56;21,46;-1,63;2,63;0,00;-19,65;;95.816,86;-32,43;-4,89;0,00;75.686.011,80;INEP3;Inepar;1,69;+1,20%;INEP3;Serviços Industriais;https://s3-symbol-logo.tradingview.com/inepar-on--big.svg
INEP4;1,50;;-0,31;-0,05;0,08;-44,73;-3.320,19;-6.990,85;-0,65;-9,44;-8,74;;21,42;-0,06;-0,09;0,08;-15,09;-24,56;21,46;-1,63;2,63;0,00;-19,65;;45.688,67;-32,43;-4,89;0,00;75.686.011,80;INEP4;Inepar;1,50;+1,35%;INEP4;Serviços Industriais;https://s3-symbol-logo.tradingview.com/inepar-on--big.svg
INNT3;0,00;;0,00;0,00;0,00;29,85;18,14;11,79;0,00;3,47;3,47;1,37;0,00;0,00;0,00;1,39;25,68;4,35;14,83;0,17;0,83;0,37;10,46;6,39;;2,84;0,73;0,00;0,00;;;;;;;
INTB3;12,96;3,75;9,33;1,38;0,81;29,25;9,42;9,68;9,60;9,93;0,33;0,05;0,90;1,77;-2,87;2,79;14,79;8,73;9,56;0,59;0,41;0,90;22,88;19,16;21.174.491,52;9,39;1,39;-0,47;4.245.839.985,60;INTB3;Intelbras;12,99;+0,08%;INTB3;Serviços de Tecnologia;https://s3-symbol-logo.tradingview.com/intelbras-on-nm--big.svg
IRBR3;48,70;;6,48;0,77;0,25;13,59;13,68;10,39;4,92;4,92;;;0,67;2,44;-0,40;1,39;11,82;3,90;;0,33;0,67;0,38;-1,73;-12,65;29.114.613,29;63,63;7,52;0,10;3.985.748.548,20;IRBR3;IRB Brasil RE;48,97;+1,87%;IRBR3;Financeiro;https://s3-symbol-logo.tradingview.com/irbbrasil-reon--big.svg
ISAE3;30,50;7,74;6,19;0,98;0,46;39,29;58,41;39,74;4,21;6,23;2,57;0,60;2,46;3,66;-0,54;5,95;15,76;7,39;11,34;0,47;0,52;0,19;19,24;13,00;52.726,43;31,27;4,93;0,29;17.469.747.275,40;ISAE3;ISA Energia;30,50;-1,26%;ISAE3;Serviços Públicos;https://s3-symbol-logo.tradingview.com/interconexion-electrica-sa-esp--big.svg
ISAE4;23,95;9,86;4,86;0,77;0,36;39,29;58,41;39,74;3,31;6,23;2,57;0,60;1,93;2,87;-0,42;5,95;15,76;7,39;11,34;0,47;0,52;0,19;19,24;13,00;28.508.925,81;31,27;4,93;0,23;17.469.747.275,40;ISAE4;ISA Energia;23,95;+1,40%;ISAE4;Serviços Públicos;https://s3-symbol-logo.tradingview.com/interconexion-electrica-sa-esp--big.svg
ITEC3;40,10;;-35,12;22,04;9,22;-121,18;-18.852,94;-7.435,88;-13,85;-13,21;0,64;-1,02;2.611,73;25,42;-16,70;5,23;-62,76;-26,24;-174,07;0,42;0,58;0,00;-75,29;;;1,82;-1,14;1,36;443.994.658,60;;;;;;;
ITSA3;11,38;8,83;8,06;1,40;1,10;25,32;206,48;186,37;7,28;7,52;0,24;0,05;15,02;19,21;-1,24;2,00;17,33;13,60;16,21;0,78;0,18;0,07;10,46;8,52;1.498.616,19;8,15;1,41;0,95;125.181.722.384,26;ITSA3;Itaúsa;11,38;-0,09%;ITSA3;Financeiro;https://s3-symbol-logo.tradingview.com/itausa--big.svg
ITSA4;11,39;8,82;8,07;1,40;1,10;25,32;206,48;186,37;7,28;7,52;0,24;0,05;15,04;19,23;-1,24;2,00;17,33;13,60;16,21;0,78;0,18;0,07;10,46;8,52;200.753.465,38;8,15;1,41;0,96;125.181.722.384,26;ITSA4;Itaúsa;11,42;+0,53%;ITSA4;Financeiro;https://s3-symbol-logo.tradingview.com/itausa--big.svg
ITUB3;34,55;8,12;8,70;1,79;0,13;36,48;12,35;11,60;8,17;8,67;;;1,01;-1,53;-0,13;0,12;20,54;1,49;;0,07;0,92;0,13;11,68;9,58;18.655.017,24;19,34;3,97;0,55;395.686.923.590,69;ITUB3;Itaú Unibanco;34,55;+1,05%;ITUB3;Financeiro;https://s3-symbol-logo.tradingview.com/itau-unibanco--big.svg
ITUB4;38,88;7,23;9,79;2,01;0,15;36,48;12,35;11,60;9,19;8,67;;;1,14;-1,72;-0,15;0,12;20,54;1,49;;0,07;0,92;0,13;11,68;9,58;630.866.685,57;19,34;3,97;0,62;395.686.923.590,69;ITUB4;Itaú Unibanco;39,00;+1,33%;ITUB4;Financeiro;https://s3-symbol-logo.tradingview.com/itau-unibanco--big.svg
JALL3;2,82;;-12,67;0,43;0,12;14,93;6,42;-2,77;5,46;26,57;21,10;1,65;0,35;0,68;-0,18;2,19;-3,37;-0,95;0,62;0,28;0,72;0,34;21,27;;2.537.410,00;6,60;-0,22;0,04;855.988.056,48;JALL3;Jalles Machado;2,84;-0,70%;JALL3;Industrias de Processamento;https://s3-symbol-logo.tradingview.com/jallesmachadon-nm--big.svg
JBSS3;83,00;4,82;5,90;1,57;0,32;14,55;5,60;2,65;2,79;6,29;3,50;1,97;0,16;2,36;-0,51;1,54;26,62;5,35;13,36;0,20;0,78;2,02;15,31;15,02;149.850.589,24;52,84;14,07;0,03;72.060.950.841,00;;;;;;;
JFEN3;1,80;;-0,09;-0,24;0,03;-31,24;-104,02;-124,09;-0,11;-1,43;-1,32;;0,12;0,08;-0,35;1,66;-257,98;-31,33;-270,71;-0,12;1,25;0,25;-0,91;;26.996,25;-7,45;-19,23;0,00;23.044.941,00;JFEN3;João Fortes;1,80;+1,12%;JFEN3;Consumo Duráveis;https://s3-symbol-logo.tradingview.com/joao-fortes-on--big.svg
JHSF3;6,22;5,99;3,71;0,71;0,27;58,86;92,95;62,89;2,51;4,50;1,99;0,56;2,33;1,28;-0,43;2,48;19,08;7,39;11,41;0,39;0,59;0,12;20,35;28,82;18.306.887,48;8,79;1,68;0,04;4.237.827.542,32;JHSF3;JHSF;6,33;+3,26%;JHSF3;Financeiro;https://s3-symbol-logo.tradingview.com/jhsf-part-on-nm--big.svg
JOPA3;20,11;3,15;30,09;0,35;0,09;20,64;3,69;0,34;2,79;9,66;6,86;0,87;0,10;0,29;-0,34;1,83;1,17;0,31;3,42;0,27;0,66;0,92;12,67;-7,92;2.011,40;57,01;0,67;-0,39;213.322.301,23;JOPA3;Josapar;20,11;-0,05%;JOPA3;Industrias de Processamento;https://s3-symbol-logo.tradingview.com/josapar-on--big.svg
JOPA4;24,00;2,90;35,91;0,42;0,11;20,64;3,69;0,34;3,33;9,66;6,86;0,87;0,12;0,35;-0,40;1,83;1,17;0,31;3,42;0,27;0,66;0,92;12,67;-7,92;0,00;57,01;0,67;-0,46;213.322.301,23;;;;;JOPA4;Industrias de Processamento;https://s3-symbol-logo.tradingview.com/josapar-on--big.svg
JSLG3;6,40;6,57;15,30;1,01;0,15;16,31;11,79;1,26;1,63;7,52;5,89;3,64;0,19;0,81;-0,24;1,99;6,59;0,98;10,77;0,15;0,85;0,78;23,90;-11,91;2.517.279,33;6,35;0,42;-0,28;1.833.158.899,20;JSLG3;JSL;6,40;-2,14%;JSLG3;Transportes;https://s3-symbol-logo.tradingview.com/jsl--big.svg
KEPL3;7,84;9,07;9,40;1,93;0,92;26,76;14,50;9,57;6,20;6,14;-0,06;-0,02;0,90;2,83;-2,72;1,98;20,58;9,83;14,69;0,48;0,52;1,03;22,47;31,90;8.234.019,00;4,06;0,83;-0,22;1.409.005.819,20;KEPL3;Kepler Weber;7,88;+0,51%;KEPL3;Produtor Manufatureiro;https://s3-symbol-logo.tradingview.com/kepler-weberon-eb--big.svg
KLBN11;18,30;5,93;10,82;2,22;0,37;38,55;23,12;10,26;4,80;10,72;5,92;2,74;1,11;2,84;-0,50;2,11;20,50;3,46;7,85;0,17;0,78;0,34;13,85;25,33;81.803.068,71;8,25;1,69;0,36;22.617.636.233,46;KLBN11;Klabin;18,32;+0,22%;KLBN11;;https://s3-symbol-logo.tradingview.com/klabin--big.svg
KLBN3;3,72;5,84;11,00;2,26;0,38;38,55;23,12;10,26;4,88;10,72;5,92;2,74;1,13;2,88;-0,51;2,11;20,50;3,46;7,85;0,17;0,78;0,34;13,85;25,33;1.480.142,52;1,65;0,34;0,36;22.617.636.233,46;KLBN3;Klabin;3,70;-0,54%;KLBN3;Minerais Não-Energéticos;https://s3-symbol-logo.tradingview.com/klabin--big.svg
KLBN4;3,66;5,93;10,82;2,22;0,37;38,55;23,12;10,26;4,80;10,72;5,92;2,74;1,11;2,84;-0,50;2,11;20,50;3,46;7,85;0,17;0,78;0,34;13,85;25,33;7.264.715,76;1,65;0,34;0,36;22.617.636.233,46;KLBN4;Klabin;3,66;+0,27%;KLBN4;Minerais Não-Energéticos;https://s3-symbol-logo.tradingview.com/klabin--big.svg
KRSA3;8,87;;-2,43;1,05;0,14;19,17;11,61;-12,36;2,59;13,65;11,06;4,48;0,30;1,30;-0,20;1,59;-43,14;-5,84;6,50;0,14;0,84;0,47;38,69;;0,00;8,46;-3,65;-0,02;685.959.729,22;;;;;;;
LAME3;6,60;;21,15;1,91;0,28;32,90;4,35;2,27;11,03;16,86;5,87;1,01;0,48;1,20;-0,66;1,72;9,02;1,34;3,37;0,15;0,63;0,59;3,50;18,61;;3,46;0,31;-46,97;12.391.135.396,59;;;;;;;
LAME4;6,57;;21,06;1,90;0,28;32,90;4,35;2,27;10,98;16,86;5,87;1,01;0,48;1,19;-0,65;1,72;9,02;1,34;3,37;0,15;0,63;0,59;3,50;18,61;;3,46;0,31;-46,75;12.391.135.396,59;;;;;;;
LAND3;9,15;0,79;53,96;1,20;0,95;94,68;31,58;18,95;32,39;33,38;0,99;0,04;10,23;-36,68;-0,99;0,57;2,23;1,77;3,43;0,79;0,21;0,09;13,88;-0,99;217.858,38;7,61;0,17;-1,34;880.476.702,30;LAND3;Terra Santa;9,18;-0,97%;LAND3;Financeiro;https://s3-symbol-logo.tradingview.com/terrasantapaon-nm--big.svg
LAVV3;15,05;7,12;7,14;1,88;0,77;34,87;27,13;23,08;6,07;6,19;0,12;0,04;1,65;1,40;-2,96;3,84;26,35;10,76;16,36;0,41;0,53;0,47;51,55;56,25;7.188.035,57;8,00;2,11;0,14;2.941.286.997,60;LAVV3;Lavvi Incorporadora;15,24;-1,17%;LAVV3;Financeiro;https://s3-symbol-logo.tradingview.com/lavvi-on-nm--big.svg
LCAM3;24,15;;8,39;1,13;0,79;21,34;14,36;18,40;10,75;8,49;-2,27;-0,24;1,54;2,97;-1,15;6,45;13,49;9,38;-11,87;0,70;0,18;0,51;12,12;34,05;;21,32;2,88;0,11;12.285.815.275,65;;;;;;;
LEVE3;27,90;9,45;7,03;5,12;1,01;27,03;16,49;10,54;4,49;5,90;1,40;1,60;0,74;6,58;-2,63;1,33;72,76;14,41;24,34;0,20;0,80;1,37;12,53;15,73;6.309.850,86;5,45;3,97;-0,38;3.781.538.100,00;LEVE3;Mahle Metal Leve;27,89;-0,57%;LEVE3;Produtor Manufatureiro;https://s3-symbol-logo.tradingview.com/metal-leve--big.svg
LHER3;0,00;;0,00;0,00;0,00;63,41;22,35;10,99;0,00;-3,77;-3,77;-0,15;0,00;0,00;0,00;6,36;1,95;0,67;3,94;0,34;0,66;0,06;4,31;-51,59;;141,54;2,76;0,00;0,00;;;;;;;
LHER4;0,00;;0,00;0,00;0,00;63,41;22,35;10,99;0,00;-3,77;-3,77;-0,15;0,00;0,00;0,00;6,36;1,95;0,67;3,94;0,34;0,66;0,06;4,31;-51,59;;141,54;2,76;0,00;0,00;;;;;;;
LIGT3;5,96;;0,92;0,40;0,08;17,07;9,25;16,10;1,60;6,24;4,64;1,16;0,15;2,63;-0,11;1,15;43,31;9,25;6,51;0,21;0,79;0,57;2,13;12,76;7.661.148,29;15,00;6,50;0,00;2.220.429.731,04;LIGT3;Light;5,98;+1,18%;LIGT3;Serviços Públicos;https://s3-symbol-logo.tradingview.com/light--big.svg
LINX3;37,40;;-90,95;4,38;2,74;68,70;-4,79;-8,67;-164,48;-159,30;5,18;-0,14;7,88;11,96;-4,82;2,14;-4,81;-3,02;-2,23;0,63;0,37;0,35;14,30;;;8,55;-0,41;0,13;7.083.895.104,00;;;;;;;
LIPR3;36,01;1,99;16,64;1,82;1,71;;;;19,65;16,43;-3,21;-0,30;;6,65;-2,46;6,18;10,96;10,25;7,90;0,94;0,06;0,00;;;3.601,00;19,74;2,16;0,37;423.653.652,89;;;;;;;
LJQQ3;2,78;3,73;-7,72;1,17;0,15;33,75;2,23;-2,68;9,30;7,23;-2,07;-0,26;0,21;0,54;-0,56;1,65;-15,22;-1,99;5,08;0,13;0,87;0,74;14,68;;4.894.603,86;2,37;-0,36;0,03;575.229.991,14;LJQQ3;Lojas Quero-Quero;2,77;-2,12%;LJQQ3;Comércio de Varejo;https://s3-symbol-logo.tradingview.com/quero-quero-on-nm--big.svg
LOGG3;22,64;9,68;5,38;0,53;0,28;97,69;232,52;161,21;3,73;7,65;3,92;0,56;8,68;3,19;-0,35;1,70;9,88;5,16;7,94;0,52;0,48;0,03;11,41;32,59;6.785.628,33;42,57;4,21;0,14;1.989.131.246,56;LOGG3;LOG CP;22,64;+0,62%;LOGG3;Serviços Industriais;https://s3-symbol-logo.tradingview.com/log-commercial-properties--big.svg
LOGN3;25,44;;30,51;2,61;0,69;16,12;13,36;3,07;7,01;10,58;3,57;1,33;0,94;18,67;-0,95;1,16;8,56;2,26;9,52;0,26;0,74;0,74;21,58;51,73;331.858,29;9,75;0,83;0,09;2.729.877.003,84;LOGN3;Log-In;25,44;+3,41%;LOGN3;Transportes;https://s3-symbol-logo.tradingview.com/log-in--big.svg
LPSB3;1,38;4,74;7,11;0,84;0,50;79,51;22,15;13,73;4,41;2,88;-1,53;-0,29;0,98;3,75;-0,72;1,83;11,81;7,10;12,53;0,60;0,42;0,52;5,45;;166.822,19;1,64;0,19;0,41;203.625.390,78;LPSB3;Lopes;1,38;+0,73%;LPSB3;Serviços Comerciais;https://s3-symbol-logo.tradingview.com/lopes--big.svg
LREN3;16,91;4,32;13,10;1,74;0,96;61,17;10,75;8,86;10,80;10,08;-0,72;-0,12;1,16;3,83;-2,32;1,74;13,28;7,30;12,79;0,55;0,45;0,82;8,53;4,47;180.352.268,90;9,72;1,29;0,71;17.921.842.689,22;LREN3;Lojas Renner;16,92;-0,76%;LREN3;Comércio de Varejo;https://s3-symbol-logo.tradingview.com/lojas-renner--big.svg
LTEL3B;86,61;0,72;37,92;4,84;4,84;;;;38,52;38,47;-0,05;-0,01;;507,51;-4,89;26,66;12,77;12,76;12,54;1,00;0,00;0,00;;10,28;;17,89;2,28;-0,85;18.664.056.853,83;;;;;LTEL3B;Minerais Não-Energéticos;https://s3-symbol-logo.tradingview.com/country/BR--big.svg
LUPA3;1,13;;-1,96;0,46;0,10;17,87;18,99;-29,15;3,02;13,80;10,78;1,66;0,57;-1,86;-0,14;0,83;-23,58;-5,12;4,72;0,22;0,78;0,18;30,38;;80.865,90;2,44;-0,58;0,01;49.399.296,96;LUPA3;Lupatech;1,13;+0,00%;LUPA3;Produtor Manufatureiro;https://s3-symbol-logo.tradingview.com/lupatech-on-nm--big.svg
LUXM3;0,00;;0,00;0,00;0,00;27,58;13,82;25,87;0,00;4,36;0,05;0,01;0,00;0,00;0,00;1,61;23,25;16,29;5,36;0,70;0,30;0,63;2,77;23,50;;3,86;0,90;0,00;85.780.800,00;;;;;LUXM3;Transportes;https://s3-symbol-logo.tradingview.com/trevisa-pn--big.svg
LUXM4;3,70;6,28;4,12;0,96;0,67;27,58;13,82;25,87;7,72;4,36;0,05;0,01;1,07;9,80;-0,82;1,61;23,25;16,29;5,36;0,70;0,30;0,63;2,77;23,50;38.167,16;3,86;0,90;0,03;85.780.800,00;LUXM4;Trevisa;3,70;+4,23%;LUXM4;Transportes;https://s3-symbol-logo.tradingview.com/trevisa-pn--big.svg
LVTC3;3,78;5,03;34,46;0,37;0,17;26,91;6,09;0,80;4,52;2,03;-2,49;-0,20;0,28;0,71;-0,33;1,90;1,08;0,48;6,06;0,45;0,55;0,61;10,59;-19,01;1.153.621,19;10,16;0,11;0,48;239.884.330,14;LVTC3;WDC Networks;3,78;+8,31%;LVTC3;Serviços de Distribuição;https://s3-symbol-logo.tradingview.com/wdc-networkson-nm--big.svg
LWSA3;4,50;2,75;84,85;0,92;0,66;47,60;9,18;2,09;19,35;17,35;-2,00;-0,10;1,78;11,70;-0,96;1,23;1,09;0,78;3,48;0,72;0,28;0,37;28,85;10,68;15.163.733,05;4,87;0,05;0,02;2.546.996.427,00;LWSA3;Locaweb;4,61;+4,06%;LWSA3;Serviços de Tecnologia;https://s3-symbol-logo.tradingview.com/locaweb--big.svg
MAPT3;3,01;;-22,86;-0,43;3,58;;;;-23,05;-27,07;0,00;;;-276,59;-3,58;0,00;-1,86;-15,65;1,85;-8,41;9,41;0,00;;;301,00;-7,08;-0,13;0,73;3.248.891,55;;;;;MAPT3;Miscelânea;https://s3-symbol-logo.tradingview.com/cemepe-on--big.svg
MAPT4;4,05;;-30,76;-0,57;4,81;;;;-31,01;-27,07;0,00;;;-372,15;-4,81;0,00;-1,86;-15,65;1,85;-8,41;9,41;0,00;;;1.810,57;-7,08;-0,13;0,98;3.248.891,55;MAPT4;Cemepe;4,05;+8,00%;MAPT4;Miscelânea;https://s3-symbol-logo.tradingview.com/cemepe-on--big.svg
MATD3;4,67;1,60;12,00;1,07;0,36;29,06;17,20;6,17;4,31;6,38;2,07;0,52;0,74;1,54;-0,55;3,09;8,94;2,99;8,09;0,33;0,66;0,48;24,89;-1,23;1.425.231,95;4,35;0,39;-0,09;1.557.673.012,75;MATD3;Mater Dei;4,67;+0,86%;MATD3;Serviços de Saúde;https://s3-symbol-logo.tradingview.com/mater-dei-on-nm--big.svg
MDIA3;28,13;2,42;16,25;1,17;0,75;32,75;7,11;5,97;13,66;13,25;-0,41;-0,03;0,97;2,83;-1,40;2,33;7,21;4,62;5,64;0,64;0,36;0,77;9,62;1,05;11.585.308,81;24,01;1,73;-0,43;9.536.070.000,00;MDIA3;M. Dias Branco;28,13;-0,85%;MDIA3;Consumo de Não Duráveis;https://s3-symbol-logo.tradingview.com/m-diasbranco--big.svg
MDNE3;28,21;4,40;7,37;1,42;0,52;33,03;16,84;16,47;7,21;7,75;0,55;0,11;1,21;1,71;-1,06;2,54;19,22;7,10;12,95;0,37;0,63;0,43;30,95;;15.007.724,62;19,91;3,83;0,11;2.395.293.468,75;MDNE3;Moura Dubeux;28,25;+2,95%;MDNE3;Financeiro;https://s3-symbol-logo.tradingview.com/moura-dubeuxon-nm--big.svg
MEAL3;1,38;;-3,00;0,42;0,16;33,85;0,90;-6,23;20,76;33,73;12,98;0,26;0,19;-21,72;-0,20;0,97;-14,05;-5,31;0,68;0,38;0,62;0,85;6,77;;515.829,38;3,27;-0,46;-0,04;395.613.625,20;MEAL3;IMC Alimentação;1,38;+0,00%;MEAL3;Consumo de Não Duráveis;https://s3-symbol-logo.tradingview.com/imc-s-a-on-nm--big.svg
MELK3;3,78;11,64;6,07;0,73;0,30;25,21;11,07;10,65;5,84;6,14;0,30;0,04;0,65;0,65;-1,18;2,65;12,01;4,95;6,04;0,41;0,53;0,46;12,82;23,10;2.615.898,29;5,19;0,62;0,06;779.698.108,98;MELK3;Melnick;3,79;+0,53%;MELK3;Serviços Industriais;https://s3-symbol-logo.tradingview.com/melnick-on-nm--big.svg
